Header	Spectrum	Legacy
BPM	190.0	0.0
Note	Auto	2	-1.0	-1.0	8.0	2
Note	Auto	2	-1.0	-1.0	9.0	-1
Note	Auto	2	-1.0	-1.0	10.0	2
Note	Auto	2	-1.0	-1.0	11.0	-1
Note	Auto	2	-1.0	-1.0	12.0	3
Note	Auto	2	-1.0	-1.0	13.0	-1
Note	Auto	2	-1.0	-1.0	14.0	3
Note	Auto	2	-1.0	-1.0	15.0	-1
Note	Auto	2	-1.0	-1.0	16.0	2
Note	Auto	2	-1.0	-1.0	17.0	-1
Note	Auto	2	-1.0	-1.0	18.0	2
Note	Auto	2	-1.0	-1.0	19.0	-1
Note	Auto	2	-1.0	-1.0	20.0	3
Note	Auto	2	-1.0	-1.0	21.0	-1
Note	Auto	2	-1.0	-1.0	22.0	3
Note	Auto	2	-1.0	-1.0	23.0	-1
Note	Auto	2	-1.0	-1.0	24.0	2
Note	Auto	2	-1.0	-1.0	25.0	-1
Note	Auto	2	-1.0	-1.0	26.0	2
Note	Auto	2	-1.0	-1.0	27.0	-1
Note	Auto	2	-1.0	-1.0	28.0	3
Note	Auto	2	-1.0	-1.0	29.0	-1
Note	Auto	2	-1.0	-1.0	30.0	3
Note	Auto	2	-1.0	-1.0	31.0	-1
Note	Auto	2	-1.0	-1.0	32.0	2
Note	Auto	2	-1.0	-1.0	33.0	-1
Note	Auto	2	-1.0	-1.0	34.0	2
Note	Auto	2	-1.0	-1.0	35.0	-1
Note	Auto	2	-1.0	-1.0	36.0	3
Note	Auto	2	-1.0	-1.0	37.0	-1
Note	Auto	2	-1.0	-1.0	38.0	3
Note	Auto	2	-1.0	-1.0	39.0	-1
Note	Tab	3	3.0	7.75	40.0	3
Note	Auto	2	-1.0	-1.0	40.0	2
Note	Auto	2	-1.0	-1.0	41.0	-1
Note	Auto	2	-1.0	-1.0	42.0	2
Note	Auto	2	-1.0	-1.0	43.0	-1
Note	Auto	2	-1.0	-1.0	44.0	3
Note	Tab	3	2.75	8.25	44.0	3
Note	Auto	2	-1.0	-1.0	45.0	-1
Note	Auto	2	-1.0	-1.0	46.0	3
Note	Auto	2	-1.0	-1.0	47.0	-1
Note	Auto	2	-1.0	-1.0	48.0	2
Note	Tab	3	3.25	7.75	48.0	2
Note	Auto	2	-1.0	-1.0	49.0	-1
Note	Auto	2	-1.0	-1.0	50.0	2
Note	Auto	2	-1.0	-1.0	51.0	-1
Note	Auto	2	-1.0	-1.0	52.0	3
